action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
remove_discount,0.143323,7511,985,2725,335,3466,13530554.700000001,3495038.41856,4171616.048000001,0.0,24592054.0,21197209.16656,28763670.048000004,7566460.8814400025,3710,0.4939422180801491,0.26549865229110514,0.7462121212121212
remove_discount,0.15,7511,985,2725,335,3466,13530554.700000001,3495038.41856,4171616.048000001,0.0,24592054.0,21197209.16656,28763670.048000004,7566460.8814400025,3710,0.4939422180801491,0.26549865229110514,0.7462121212121212
remove_discount,0.150628,7511,903,2270,417,3921,12976866.638400003,3116663.4246400003,5177576.16,0.0,23586093.888,21271106.223040003,28763670.048000004,7492563.824960001,3173,0.4224470776194914,0.2845887173022376,0.6840909090909091
remove_discount,0.16,7511,903,2269,417,3922,12976866.638400003,3116209.3102400005,5177576.16,0.0,23586093.888,21270652.108640004,28763670.048000004,7493017.93936,3172,0.4223139395553189,0.28467843631778056,0.6840909090909091
remove_discount,0.17,7511,903,2269,417,3922,12976866.638400003,3116209.3102400005,5177576.16,0.0,23586093.888,21270652.108640004,28763670.048000004,7493017.93936,3172,0.4223139395553189,0.28467843631778056,0.6840909090909091
remove_discount,0.18,7511,903,2269,417,3922,12976866.638400003,3116209.3102400005,5177576.16,0.0,23586093.888,21270652.108640004,28763670.048000004,7493017.93936,3172,0.4223139395553189,0.28467843631778056,0.6840909090909091
remove_discount,0.19,7511,903,2268,417,3923,12976866.638400003,3115466.2526400005,5177576.16,0.0,23586093.888,21269909.051040005,28763670.048000004,7493760.996959999,3171,0.42218080149114634,0.2847682119205298,0.6840909090909091
remove_discount,0.192617,7511,902,2268,418,3923,12973169.88,3115466.2526400005,5184288.448,0.0,23579381.6,21272924.58064,28763670.048000004,7490745.467360005,3170,0.42204766342697375,0.28454258675078864,0.6833333333333333
remove_discount,0.19305,7511,902,2268,418,3923,12973169.88,3115466.2526400005,5184288.448,0.0,23579381.6,21272924.58064,28763670.048000004,7490745.467360005,3170,0.42204766342697375,0.28454258675078864,0.6833333333333333
remove_discount,0.197339,7511,818,1946,502,4245,12406789.9008,2742566.3104000003,6213306.592,0.0,22550363.456,21362662.8032,28763670.048000004,7401007.244800005,2764,0.3679936093729197,0.2959479015918958,0.6196969696969697
remove_discount,0.2,7511,818,1946,502,4245,12406789.9008,2742566.3104000003,6213306.592,0.0,22550363.456,21362662.8032,28763670.048000004,7401007.244800005,2764,0.3679936093729197,0.2959479015918958,0.6196969696969697
remove_discount,0.206452,7511,767,1769,553,4422,12013641.520800004,2575577.0963200005,6927658.192000001,0.0,21836011.856,21516876.809120007,28763670.048000004,7246793.238879997,2536,0.337638130741579,0.3024447949526814,0.581060606060606
remove_discount,0.21,7511,767,1769,553,4422,12013641.520800004,2575577.0963200005,6927658.192000001,0.0,21836011.856,21516876.809120007,28763670.048000004,7246793.238879997,2536,0.337638130741579,0.3024447949526814,0.581060606060606
remove_discount,0.219626,7511,767,1769,553,4422,12013641.520800004,2575577.0963200005,6927658.192000001,0.0,21836011.856,21516876.809120007,28763670.048000004,7246793.238879997,2536,0.337638130741579,0.3024447949526814,0.581060606060606
remove_discount,0.22,7511,465,796,855,5395,8361667.648800001,1502059.61072,13564865.232,0.0,15198804.816,23428592.491520002,28763670.048000004,5335077.556480002,1261,0.16788709892158168,0.3687549563838224,0.3522727272727273
remove_discount,0.23,7511,465,795,855,5396,8361667.648800001,1501125.9705600003,13564865.232,0.0,15198804.816,23427658.85136,28763670.048000004,5336011.1966400035,1260,0.16775396085740912,0.36904761904761907,0.3522727272727273
remove_discount,0.24,7511,465,793,855,5398,8361667.648800001,1498782.4808,13564865.232,0.0,15198804.816,23425315.3616,28763670.048000004,5338354.686400004,1258,0.16748768472906403,0.3696343402225755,0.3522727272727273
remove_discount,0.246377,7511,448,731,872,5460,8209368.652800001,1431397.3686400002,13841617.952,0.0,14922052.096,23482383.97344,28763670.048000004,5281286.074560005,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
remove_discount,0.25,7511,448,731,872,5460,8209368.652800001,1431397.3686400002,13841617.952,0.0,14922052.096,23482383.97344,28763670.048000004,5281286.074560005,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
