action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
manual_pack_check,0.121855,7511,1039,3077,281,3114,19177643.799999997,123080.0,3248891.648,0.0,25514778.4,22549615.448,28763670.048000004,6214054.600000005,4116,0.5479962721342032,0.2524295432458698,0.7871212121212121
manual_pack_check,0.129944,7511,999,2786,321,3405,18653436.900000002,111440.0,3945700.848,0.0,24817969.200000003,22710577.748000003,28763670.048000004,6053092.300000001,3785,0.5039275728930901,0.2639365918097754,0.7568181818181818
manual_pack_check,0.13,7511,999,2786,321,3405,18653436.900000002,111440.0,3945700.848,0.0,24817969.200000003,22710577.748000003,28763670.048000004,6053092.300000001,3785,0.5039275728930901,0.2639365918097754,0.7568181818181818
manual_pack_check,0.14,7511,998,2786,322,3405,18645405.968000002,111440.0,3956355.4240000006,0.0,24807314.624,22713201.392000005,28763670.048000004,6050468.6559999995,3784,0.5037944348289176,0.26374207188160675,0.7560606060606061
manual_pack_check,0.142857,7511,998,2786,322,3405,18645405.968000002,111440.0,3956355.4240000006,0.0,24807314.624,22713201.392000005,28763670.048000004,6050468.6559999995,3784,0.5037944348289176,0.26374207188160675,0.7560606060606061
manual_pack_check,0.143323,7511,985,2725,335,3466,18483440.5,109000.0,4171616.048000001,0.0,24592054.0,22764056.548,28763670.048000004,5999613.500000004,3710,0.4939422180801491,0.26549865229110514,0.7462121212121212
manual_pack_check,0.15,7511,985,2725,335,3466,18483440.5,109000.0,4171616.048000001,0.0,24592054.0,22764056.548,28763670.048000004,5999613.500000004,3710,0.4939422180801491,0.26549865229110514,0.7462121212121212
manual_pack_check,0.150628,7511,903,2270,417,3921,17725690.416,90800.0,5177576.16,0.0,23586093.888,22994066.576,28763670.048000004,5769603.472000003,3173,0.4224470776194914,0.2845887173022376,0.6840909090909091
manual_pack_check,0.16,7511,903,2269,417,3922,17725690.416,90760.0,5177576.16,0.0,23586093.888,22994026.576,28763670.048000004,5769643.472000003,3172,0.4223139395553189,0.28467843631778056,0.6840909090909091
manual_pack_check,0.17,7511,903,2269,417,3922,17725690.416,90760.0,5177576.16,0.0,23586093.888,22994026.576,28763670.048000004,5769643.472000003,3172,0.4223139395553189,0.28467843631778056,0.6840909090909091
manual_pack_check,0.18,7511,903,2269,417,3922,17725690.416,90760.0,5177576.16,0.0,23586093.888,22994026.576,28763670.048000004,5769643.472000003,3172,0.4223139395553189,0.28467843631778056,0.6840909090909091
manual_pack_check,0.19,7511,903,2268,417,3923,17725690.416,90720.0,5177576.16,0.0,23586093.888,22993986.576,28763670.048000004,5769683.472000003,3171,0.42218080149114634,0.2847682119205298,0.6840909090909091
manual_pack_check,0.192617,7511,902,2268,418,3923,17720616.2,90720.0,5184288.448,0.0,23579381.6,22995624.648,28763670.048000004,5768045.400000006,3170,0.42204766342697375,0.28454258675078864,0.6833333333333333
manual_pack_check,0.19305,7511,902,2268,418,3923,17720616.2,90720.0,5184288.448,0.0,23579381.6,22995624.648,28763670.048000004,5768045.400000006,3170,0.42204766342697375,0.28454258675078864,0.6833333333333333
manual_pack_check,0.197339,7511,818,1946,502,4245,16945492.592,77840.0,6213306.592,0.0,22550363.456,23236639.184,28763670.048000004,5527030.864000004,2764,0.3679936093729197,0.2959479015918958,0.6196969696969697
manual_pack_check,0.2,7511,818,1946,502,4245,16945492.592,77840.0,6213306.592,0.0,22550363.456,23236639.184,28763670.048000004,5527030.864000004,2764,0.3679936093729197,0.2959479015918958,0.6196969696969697
manual_pack_check,0.206452,7511,767,1769,553,4422,16407688.892,70760.0,6927658.192000001,0.0,21836011.856,23406107.084000003,28763670.048000004,5357562.964000002,2536,0.337638130741579,0.3024447949526814,0.581060606060606
manual_pack_check,0.21,7511,767,1769,553,4422,16407688.892,70760.0,6927658.192000001,0.0,21836011.856,23406107.084000003,28763670.048000004,5357562.964000002,2536,0.337638130741579,0.3024447949526814,0.581060606060606
manual_pack_check,0.219626,7511,767,1769,553,4422,16407688.892,70760.0,6927658.192000001,0.0,21836011.856,23406107.084000003,28763670.048000004,5357562.964000002,2536,0.337638130741579,0.3024447949526814,0.581060606060606
manual_pack_check,0.22,7511,465,796,855,5395,11417703.612,31840.0,13564865.232,0.0,15198804.816,25014408.844,28763670.048000004,3749261.2040000036,1261,0.16788709892158168,0.3687549563838224,0.3522727272727273
manual_pack_check,0.23,7511,465,795,855,5396,11417703.612,31800.0,13564865.232,0.0,15198804.816,25014368.844,28763670.048000004,3749301.2040000036,1260,0.16775396085740912,0.36904761904761907,0.3522727272727273
manual_pack_check,0.24,7511,465,793,855,5398,11417703.612,31720.0,13564865.232,0.0,15198804.816,25014288.844,28763670.048000004,3749381.2040000036,1258,0.16748768472906403,0.3696343402225755,0.3522727272727273
manual_pack_check,0.246377,7511,448,731,872,5460,11209459.072,29240.0,13841617.952,0.0,14922052.096,25080317.024,28763670.048000004,3683353.024000004,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
manual_pack_check,0.25,7511,448,731,872,5460,11209459.072,29240.0,13841617.952,0.0,14922052.096,25080317.024,28763670.048000004,3683353.024000004,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
manual_pack_check,0.26,7511,448,731,872,5460,11209459.072,29240.0,13841617.952,0.0,14922052.096,25080317.024,28763670.048000004,3683353.024000004,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
manual_pack_check,0.27,7511,448,731,872,5460,11209459.072,29240.0,13841617.952,0.0,14922052.096,25080317.024,28763670.048000004,3683353.024000004,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
manual_pack_check,0.28,7511,448,729,872,5462,11209459.072,29160.0,13841617.952,0.0,14922052.096,25080237.024,28763670.048000004,3683433.024000004,1177,0.15670350153108772,0.3806287170773152,0.3393939393939394
manual_pack_check,0.29,7511,448,729,872,5462,11209459.072,29160.0,13841617.952,0.0,14922052.096,25080237.024,28763670.048000004,3683433.024000004,1177,0.15670350153108772,0.3806287170773152,0.3393939393939394
manual_pack_check,0.29703,7511,396,604,924,5587,10246329.828,24160.0,15123016.943999998,0.0,13640653.104000002,25393506.772,28763670.048000004,3370163.2760000043,1000,0.13313806417254692,0.396,0.3
manual_pack_check,0.3,7511,396,604,924,5587,10246329.828,24160.0,15123016.943999998,0.0,13640653.104000002,25393506.772,28763670.048000004,3370163.2760000043,1000,0.13313806417254692,0.396,0.3
manual_pack_check,0.31,7511,396,604,924,5587,10246329.828,24160.0,15123016.943999998,0.0,13640653.104000002,25393506.772,28763670.048000004,3370163.2760000043,1000,0.13313806417254692,0.396,0.3
manual_pack_check,0.310345,7511,366,511,954,5680,9730168.476000002,20440.0,15809632.08,0.0,12954037.968000002,25560240.556,28763670.048000004,3203429.4920000024,877,0.11676208227932366,0.41733181299885974,0.2772727272727273
manual_pack_check,0.314917,7511,366,511,954,5680,9730168.476000002,20440.0,15809632.08,0.0,12954037.968000002,25560240.556,28763670.048000004,3203429.4920000024,877,0.11676208227932366,0.41733181299885974,0.2772727272727273
manual_pack_check,0.32,7511,274,311,1046,5880,7371743.428000001,12440.0,18949292.144,0.0,9814377.904000001,26333475.572000004,28763670.048000004,2430194.476,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
manual_pack_check,0.33,7511,274,311,1046,5880,7371743.428000001,12440.0,18949292.144,0.0,9814377.904000001,26333475.572000004,28763670.048000004,2430194.476,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
manual_pack_check,0.34,7511,274,311,1046,5880,7371743.428000001,12440.0,18949292.144,0.0,9814377.904000001,26333475.572000004,28763670.048000004,2430194.476,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
manual_pack_check,0.35,7511,274,311,1046,5880,7371743.428000001,12440.0,18949292.144,0.0,9814377.904000001,26333475.572000004,28763670.048000004,2430194.476,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
manual_pack_check,0.350877,7511,274,311,1046,5880,7371743.428000001,12440.0,18949292.144,0.0,9814377.904000001,26333475.572000004,28763670.048000004,2430194.476,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
manual_pack_check,0.36,7511,154,119,1166,6072,4675681.276000001,4760.0,22537641.68,0.0,6226028.368000001,27218082.956,28763670.048000004,1545587.092000004,273,0.036346691519105315,0.5641025641025641,0.11666666666666667
manual_pack_check,0.37,7511,154,118,1166,6073,4675681.276000001,4720.0,22537641.68,0.0,6226028.368000001,27218042.956,28763670.048000004,1545627.092000004,272,0.03621355345493277,0.5661764705882353,0.11666666666666667
manual_pack_check,0.38,7511,154,118,1166,6073,4675681.276000001,4720.0,22537641.68,0.0,6226028.368000001,27218042.956,28763670.048000004,1545627.092000004,272,0.03621355345493277,0.5661764705882353,0.11666666666666667
manual_pack_check,0.39,7511,154,117,1166,6074,4675681.276000001,4680.0,22537641.68,0.0,6226028.368000001,27218002.956,28763670.048000004,1545667.092000004,271,0.03608041539076022,0.5682656826568265,0.11666666666666667
manual_pack_check,0.392799,7511,154,117,1166,6074,4675681.276000001,4680.0,22537641.68,0.0,6226028.368000001,27218002.956,28763670.048000004,1545667.092000004,271,0.03608041539076022,0.5682656826568265,0.11666666666666667
manual_pack_check,0.4,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.41,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.42,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.43,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.44,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.45,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.46,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.47,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.48,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.49,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
manual_pack_check,0.5,7511,153,117,1167,6074,4668341.58,4680.0,22547374.608000003,0.0,6216295.440000001,27220396.188,28763670.048000004,1543273.8600000031,270,0.03594727732658767,0.5666666666666667,0.1159090909090909
